"","id","name","hisp","non.hisp","pop","zonal.hisp","zonal.almost.hisp","zonal.non.hisp","per.capita","white.per.capita","black.per.capita","native.american.per.capita","asian.per.capita","pacific.islander.per.capita","other.per.capita","two.races.per.capita","hisp.per.capita","non.hisp.per.capita","pov","pov.m","pov.f","non.pov","non.pov.m","non.pov.f","pov.white","pov.white.m","pov.white.f","non.pov.white","non.pov.white.m","non.pov.white.f","pov.black","pov.black.m","pov.black.f","non.pov.black","non.pov.black.m","non.pov.black.f","pov.native","pov.native.m","pov.native.f","non.pov.native","non.pov.native.m","non.pov.native.f","pov.asian","pov.asian.m","pov.asian.f","non.pov.asian","non.pov.asian.m","non.pov.asian.f","pov.pacific","pov.pacific.m","pov.pacific.f","non.pov.pacific","non.pov.pacific.m","non.pov.pacific.f","pov.other","pov.other.m","pov.other.f","non.pov.other","non.pov.other.m","non.pov.other.f","pov.mixed","pov.mixed.m","pov.mixed.f","non.pov.mixed","non.pov.mixed.m","non.pov.mixed.f","pov.whitenonhisp","pov.whitenonhisp.m","pov.whitenonhisp.f","non.pov.whitenonhisp","non.pov.whitenonhisp.m","non.pov.whitenonhisp.f","pov.hisp","pov.hisp.m","pov.hisp.f","non.pov.hisp","non.pov.hisp.m","non.pov.hisp.f","above.25.est","male.est","less.than.high.m","high.m","some.college.m","bach.or.high.m","female.est","less.than.high.f","high.f","some.college.f","bach.or.high.f","above.25.est.white","male.est.white.","less.than.high.m.white","high.m.white","some.college.m.white","bach.or.high.m.white","female.est.white","less.than.high.f.white","high.f.white","some.college.f.white","bach.or.high.f.white","above.25.est.black","male.est.black","less.than.high.m.black","high.m.black","some.college.m.black","bach.or.high.m.black","female.est.black","less.than.high.f.black","high.f.black","some.college.f.black","bach.or.high.f.black","above.25.est.native","male.est.native","less.than.high.m.native","high.m.native","some.college.m.native","bach.or.high.m.native","female.est.native","less.than.high.f.native","high.f.native","some.college.f.native","bach.or.high.f.native","above.25.est.asian","male.est.asian","less.than.high.m.asian","high.m.asian","some.college.m.asian","bach.or.high.m.asian","female.est.asian","less.than.high.f.asian","high.f.asian","some.college.f.asian","bach.or.high.f.asian","above.25.est.pacific","male.est.pacific","less.than.high.m.pacific","high.m.pacific","some.college.m.pacific","bach.or.high.m.pacific","female.est.pacific","less.than.high.f.pacific","high.f.pacific","some.college.f.pacific","bach.or.high.f.pacific","above.25.est.other","male.est.other","less.than.high.m.other","high.m.other","some.college.m.other","bach.or.high.m.other","female.est.other","less.than.high.f.other","high.f.other","some.college.f.other","bach.or.high.f.other","above.25.est.mixed","male.est.mixed","less.than.high.m.mixed","high.m.mixed","some.college.m.mixed","bach.or.high.m.mixed","female.est.mixed","less.than.high.f.mixed","high.f.mixed","some.college.f.mixed","bach.or.high.f.mixed","above.25.est.whitenonhisp","male.est.whitenonhisp","less.than.high.m.whitenonhisp","high.m.whitenonhisp","some.college.m.whitenonhisp","bach.or.high.m.whitenonhisp","female.est.whitenonhisp","less.than.high.f.whitenonhisp","high.f.whitenonhisp","some.college.f.whitenonhisp","bach.or.high.f.whitenonhisp","above.25.est.hisp","male.est.hisp","less.than.high.m.hisp","high.m.hisp","some.college.m.hisp","bach.or.high.m.hisp","female.est.hisp","less.than.high.f.hisp","high.f.hisp","some.college.f.hisp","bach.or.high.f.hisp"
"1127",18123952600,"Census Tract 9526, Perry County, Indiana",24,2326,2350,0,0,1,15285,15108,NA,NA,NA,NA,NA,27364,NA,15124,542,266,276,1417,742,675,528,264,264,1396,730,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,14,2,12,14,8,6,528,264,264,1365,715,650,0,0,0,31,15,16,1302,629,189,315,102,23,673,191,283,179,20,1302,629,189,315,102,23,673,191,283,179,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,3,0,0,14,11,0,3,0,1271,614,189,300,102,23,657,175,283,179,20,31,15,0,15,0,0,16,16,0,0,0
"1128",18125953900,"Census Tract 9539, Pike County, Indiana",37,3408,3445,0,0,1,19063,19098,NA,NA,NA,NA,NA,NA,NA,19098,284,136,148,3205,1609,1596,284,136,148,3105,1541,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,17,0,0,0,28,13,15,284,136,148,3105,1541,1564,0,0,0,72,55,17,2439,1265,270,690,230,75,1174,116,561,417,80,2439,1265,270,690,230,75,1174,116,561,417,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,21,0,0,0,0,0,0,28,13,0,13,0,0,15,0,15,0,0,2439,1265,270,690,230,75,1174,116,561,417,80,21,21,0,0,21,0,0,0,0,0,0
"1129",18125954000,"Census Tract 9540, Pike County, Indiana",28,2961,2989,0,0,1,20101,20281,NA,NA,NA,NA,NA,NA,NA,20281,448,186,262,2055,1093,962,448,186,262,2036,1087,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,186,262,2036,1087,949,0,0,0,0,0,0,1986,1019,211,392,311,105,967,169,465,241,92,1986,1019,211,392,311,105,967,169,465,241,92,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1019,211,392,311,105,967,169,465,241,92,0,0,0,0,0,0,0,0,0,0,0
"1130",18125954100,"Census Tract 9541, Pike County, Indiana",24,3288,3312,0,0,1,20473,20336,NA,NA,NA,NA,NA,NA,NA,20302,431,202,229,2892,1387,1505,431,202,229,2865,1362,1503,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,431,202,229,2845,1362,1483,0,0,0,42,22,20,2214,1029,139,426,386,78,1185,216,485,369,115,2214,1029,139,426,386,78,1185,216,485,369,115,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194,1029,139,426,386,78,1165,216,485,349,115,42,22,0,0,22,0,20,0,0,20,0
"1131",18125954200,"Census Tract 9542, Pike County, Indiana",31,3068,3099,0,0,1,20477,20034,NA,NA,40736,NA,NA,NA,NA,20227,450,212,238,2717,1377,1340,450,212,238,2655,1330,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,29,15,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,450,212,238,2625,1300,1325,0,0,0,48,48,0,2272,1090,170,538,267,115,1182,165,640,295,82,2272,1090,170,538,267,115,1182,165,640,295,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,29,0,0,14,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272,1090,170,538,267,115,1182,165,640,295,82,18,18,0,18,0,0,0,0,0,0,0
"1132",18127050101,"Census Tract 501.01, Porter County, Indiana",645,8674,9319,0,0,1,34670,34870,NA,NA,27558,NA,49993,16463,20370,36119,816,309,507,8039,4062,3977,816,309,507,7859,3980,3879,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,62,7,55,0,0,0,0,0,0,0,0,0,29,23,6,0,0,0,81,52,29,574,204,370,7464,3792,3672,242,105,137,424,211,213,5795,2867,363,919,740,845,2928,195,991,831,911,5795,2867,363,919,740,845,2928,195,991,831,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7,0,0,0,7,49,0,0,34,15,0,0,0,0,0,0,0,0,0,0,0,29,23,0,0,7,16,6,0,6,0,0,22,22,0,0,22,0,0,0,0,0,0,5456,2676,283,819,729,845,2780,165,950,804,861,368,214,80,100,18,16,154,30,47,27,50
"1133",18127050103,"Census Tract 501.03, Porter County, Indiana",308,7741,8049,0,0,1,32385,32553,NA,NA,NA,NA,22419,25085,13500,32824,411,184,227,7646,3924,3722,401,182,219,7438,3851,3587,0,0,0,55,38,17,0,0,0,7,0,7,0,0,0,14,0,14,0,0,0,0,0,0,2,2,0,35,7,28,8,0,8,97,28,69,401,182,219,7346,3818,3528,2,2,0,169,40,129,5659,2852,160,944,879,869,2807,207,932,830,838,5659,2852,160,944,879,869,2807,207,932,830,838,32,15,0,0,0,15,17,0,0,0,17,7,0,0,0,0,0,7,0,7,0,0,14,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,9,0,0,11,0,11,0,0,77,8,0,2,2,4,69,0,14,41,14,5600,2849,160,944,876,869,2751,185,924,804,838,121,12,0,9,3,0,109,36,19,54,0
"1134",18127050202,"Census Tract 502.02, Porter County, Indiana",440,5802,6242,0,0,1,24612,25003,NA,NA,20958,NA,23542,26177,14997,25904,350,151,199,5703,2564,3139,331,140,191,5364,2403,2961,11,11,0,130,42,88,0,0,0,0,0,0,0,0,0,19,13,6,0,0,0,0,0,0,0,0,0,167,97,70,8,0,8,23,9,14,297,131,166,5109,2291,2818,34,9,25,431,218,213,3855,1679,75,603,528,473,2176,100,762,789,525,3855,1679,75,603,528,473,2176,100,762,789,525,35,11,0,0,0,11,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,0,13,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,84,54,0,13,41,0,30,12,0,18,0,17,9,0,0,0,9,8,0,8,0,0,3743,1632,68,603,488,473,2111,100,753,763,495,205,110,7,13,81,9,95,12,9,44,30
"1135",18127050203,"Census Tract 502.03, Porter County, Indiana",328,6331,6659,0,0,1,30597,30837,NA,NA,67266,NA,10631,13500,25127,30642,646,269,377,5824,3081,2743,624,256,368,5516,2909,2607,0,0,0,17,0,17,0,0,0,47,47,0,0,0,0,91,42,49,0,0,0,0,0,0,0,0,0,42,19,23,22,13,9,111,64,47,570,229,341,5373,2854,2519,63,27,36,261,113,148,4444,2104,101,566,724,713,2340,109,528,898,805,4444,2104,101,566,724,713,2340,109,528,898,805,25,0,0,0,0,0,25,8,17,0,0,34,34,0,34,0,0,0,0,0,0,0,81,32,0,0,0,32,49,0,7,0,42,0,0,0,0,0,0,0,0,0,0,0,20,14,0,14,0,0,6,0,6,0,0,50,25,0,15,0,10,25,0,10,15,0,4326,2047,88,555,701,703,2279,93,511,898,777,153,71,13,25,23,10,82,16,23,15,28
"1136",18127050300,"Census Tract 503, Porter County, Indiana",453,6030,6483,0,0,1,32863,33661,22353,NA,27115,NA,19239,23986,26713,34400,498,177,321,6016,3167,2849,447,152,295,5675,2979,2696,0,0,0,147,74,73,34,20,14,23,23,0,7,0,7,78,22,56,0,0,0,0,0,0,0,0,0,44,38,6,10,5,5,49,31,18,404,128,276,5131,2670,2461,43,24,19,605,355,250,4062,2019,225,760,528,506,2043,151,646,710,536,4062,2019,225,760,528,506,2043,151,646,710,536,94,48,8,10,0,30,46,0,0,5,41,9,9,0,0,9,0,0,0,0,0,0,37,22,0,0,5,17,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,27,21,0,0,10,11,6,0,0,0,6,17,17,0,0,8,9,0,0,0,0,0,3789,1884,213,748,490,433,1905,149,591,641,524,308,164,12,12,56,84,144,2,55,69,18
"1137",18127050402,"Census Tract 504.02, Porter County, Indiana",1208,6706,7914,0,0,1,27093,27805,23389,NA,24189,NA,18861,NA,13938,29830,521,250,271,7277,3635,3642,185,57,128,6857,3485,3372,265,166,99,131,63,68,0,0,0,0,0,0,0,0,0,46,9,37,0,0,0,0,0,0,48,27,21,222,78,144,23,0,23,21,0,21,167,57,110,5986,3112,2874,163,65,98,1124,451,673,4849,2404,213,1152,655,384,2445,211,1179,660,395,4849,2404,213,1152,655,384,2445,211,1179,660,395,146,47,0,0,28,19,99,0,0,48,51,0,0,0,0,0,0,0,0,0,0,0,39,9,0,9,0,0,30,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,144,57,0,15,42,0,87,0,18,58,11,11,0,0,0,0,0,11,0,0,11,0,4413,2236,145,1118,589,384,2177,141,1056,606,374,594,225,68,49,108,0,369,70,141,126,32
"1138",18127050405,"Census Tract 504.05, Porter County, Indiana",36,1074,1110,0,0,1,56374,56510,NA,NA,NA,NA,NA,NA,24497,57352,46,30,16,1180,579,601,44,28,16,1178,579,599,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,44,28,16,1147,566,581,0,0,0,33,13,20,942,466,12,46,85,323,476,21,71,112,272,942,466,12,46,85,323,476,21,71,112,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,925,460,12,46,81,321,465,21,71,103,270,19,6,0,0,4,2,13,0,0,11,2
"1139",18127050407,"Census Tract 504.07, Porter County, Indiana",450,3285,3735,0,0,1,20098,20665,20671,NA,NA,NA,18247,7196,11792,21707,865,292,573,3189,1560,1629,696,229,467,2717,1310,1407,61,25,36,339,187,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,42,22,20,65,38,27,91,41,50,696,229,467,2362,1156,1206,34,0,34,446,206,240,2176,980,153,418,249,160,1196,237,496,351,112,2176,980,153,418,249,160,1196,237,496,351,112,274,109,0,20,79,10,165,0,15,92,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,0,11,0,11,20,0,0,20,0,47,27,15,0,12,0,20,20,0,0,0,2028,912,139,364,249,160,1116,237,454,313,112,183,94,29,65,0,0,89,0,42,47,0
"1140",18127050501,"Census Tract 505.01, Porter County, Indiana",964,5186,6150,0,0,1,22149,22271,NA,NA,45632,NA,10346,NA,18356,22486,790,181,609,5268,2685,2583,780,171,609,5024,2626,2398,0,0,0,0,0,0,10,10,0,24,0,24,0,0,0,59,0,59,0,0,0,0,0,0,0,0,0,98,34,64,0,0,0,63,25,38,637,171,466,4582,2378,2204,143,0,143,587,293,294,3799,1987,139,1146,528,174,1812,227,687,741,157,3799,1987,139,1146,528,174,1812,227,687,741,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,51,23,0,9,14,0,28,12,0,16,0,26,0,0,0,0,0,26,26,0,0,0,3477,1814,134,1028,478,174,1663,208,627,671,157,373,196,5,127,64,0,177,31,60,86,0
"1141",18127050503,"Census Tract 505.03, Porter County, Indiana",512,4702,5214,0,0,1,21530,21429,27604,NA,NA,NA,24799,17595,20804,21655,663,255,408,4488,2315,2173,641,244,397,4125,2158,1967,22,11,11,119,81,38,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,43,61,0,0,0,130,33,97,600,233,367,3661,1865,1796,41,11,30,605,353,252,3032,1517,175,864,414,64,1515,185,619,584,127,3032,1517,175,864,414,64,1515,185,619,584,127,85,36,0,24,12,0,49,0,12,11,26,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,24,0,24,0,0,20,20,0,0,0,38,20,0,16,4,0,18,12,0,6,0,2798,1381,133,795,389,64,1417,185,593,512,127,288,164,42,93,29,0,124,20,26,78,0
"1142",18127050505,"Census Tract 505.05, Porter County, Indiana",260,2209,2469,0,0,1,21142,22162,NA,NA,NA,NA,NA,6411,29435,21742,147,64,83,2325,989,1336,122,64,58,2190,948,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,135,41,94,122,64,58,2064,874,1190,0,0,0,126,74,52,1589,704,67,452,102,83,885,143,328,285,129,1589,704,67,452,102,83,885,143,328,285,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,11,0,0,11,0,0,11,0,1477,644,61,405,95,83,833,114,317,285,117,112,60,6,47,7,0,52,29,11,0,12
"1143",18127050506,"Census Tract 505.06, Porter County, Indiana",945,4696,5641,0,0,1,26071,26696,23542,NA,25447,NA,21383,NA,18254,27610,350,128,222,5132,2755,2377,247,97,150,4583,2413,2170,41,25,16,287,218,69,18,6,12,0,0,0,10,0,10,33,14,19,0,0,0,0,0,0,0,0,0,205,98,107,34,0,34,24,12,12,247,97,150,4193,2176,2017,0,0,0,654,394,260,3423,1644,92,728,522,302,1779,220,876,425,258,3423,1644,92,728,522,302,1779,220,876,425,258,272,188,0,49,139,0,84,6,0,0,78,12,0,0,0,0,0,12,0,12,0,0,22,14,0,0,14,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,73,17,25,31,0,86,29,33,24,0,24,12,0,12,0,0,12,0,12,0,0,3248,1586,77,708,499,302,1662,212,859,333,258,363,160,32,74,54,0,203,37,50,116,0
"1144",18127050507,"Census Tract 505.07, Porter County, Indiana",672,3301,3973,0,0,1,21638,22283,27512,NA,9265,NA,17750,1182,17368,22544,415,164,251,3135,1514,1621,379,141,238,2470,1249,1221,0,0,0,276,89,187,0,0,0,0,0,0,23,23,0,61,10,51,0,0,0,0,0,0,0,0,0,275,137,138,13,0,13,53,29,24,361,123,238,2175,1085,1090,31,18,13,618,322,296,1956,900,81,537,166,116,1056,136,542,263,115,1956,900,81,537,166,116,1056,136,542,263,115,252,68,6,13,49,0,184,0,0,132,52,0,0,0,0,0,0,0,0,0,0,0,57,33,0,10,0,23,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,77,23,23,31,0,72,33,39,0,0,13,0,0,0,0,0,13,0,13,0,0,1746,759,48,472,129,110,987,119,500,253,115,372,218,56,88,68,6,154,50,94,10,0
"1145",18127050508,"Census Tract 505.08, Porter County, Indiana",1132,4939,6071,0,0,1,20487,21738,15391,NA,NA,NA,19083,22269,17496,22774,673,266,407,5100,2427,2673,586,238,348,3715,1850,1865,19,19,0,959,390,569,0,0,0,0,0,0,0,0,0,41,0,41,0,0,0,21,21,0,18,0,18,229,108,121,50,9,41,135,58,77,414,146,268,3367,1695,1672,190,92,98,761,325,436,3222,1589,224,630,492,243,1633,190,705,531,207,3222,1589,224,630,492,243,1633,190,705,531,207,463,198,0,19,117,62,265,0,94,171,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,23,0,0,18,21,21,21,0,0,0,0,0,0,0,0,198,82,10,34,38,0,116,91,12,13,0,115,36,0,20,16,0,79,0,0,59,20,2971,1493,205,583,477,228,1478,159,663,466,190,540,207,29,94,69,15,333,122,64,110,37
"1146",18127050509,"Census Tract 505.09, Porter County, Indiana",772,4031,4803,0,0,1,20736,22941,7292,NA,21477,NA,10464,NA,19652,23331,1009,245,764,3695,1861,1834,561,121,440,3391,1705,1686,402,91,311,168,114,54,0,0,0,0,0,0,0,0,0,79,16,63,0,0,0,0,0,0,46,33,13,43,26,17,0,0,0,14,0,14,549,109,440,2676,1317,1359,63,50,13,772,414,358,2944,1354,311,604,283,156,1590,299,702,316,273,2944,1354,311,604,283,156,1590,299,702,316,273,172,74,0,51,0,23,98,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,61,16,0,0,16,0,45,20,12,0,13,0,0,0,0,0,0,0,0,0,0,0,57,33,7,11,15,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502,1099,213,463,283,140,1403,230,623,295,255,499,288,105,152,15,16,211,93,79,21,18
"1147",18127050602,"Census Tract 506.02, Porter County, Indiana",225,4212,4437,0,0,1,33521,33746,45785,NA,62805,NA,6917,5362,5146,34500,226,85,141,4210,2129,2081,213,72,141,3913,1973,1940,13,13,0,49,32,17,0,0,0,13,0,13,0,0,0,92,79,13,0,0,0,0,0,0,0,0,0,52,8,44,0,0,0,91,37,54,213,72,141,3820,1917,1903,0,0,0,169,81,88,3128,1447,51,393,431,572,1681,80,519,471,611,3128,1447,51,393,431,572,1681,80,519,471,611,62,45,0,45,0,0,17,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,58,45,0,0,15,30,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,8,8,0,0,0,12,0,0,12,0,5,5,0,5,0,0,0,0,0,0,0,3103,1444,48,393,431,572,1659,80,519,449,611,62,28,11,17,0,0,34,0,0,34,0
"1148",18127050603,"Census Tract 506.03, Porter County, Indiana",175,3238,3413,0,0,1,40728,41020,NA,NA,45117,NA,NA,NA,25355,41559,49,49,0,2890,1363,1527,49,49,0,2660,1243,1417,0,0,0,12,7,5,0,0,0,29,15,14,0,0,0,173,82,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,49,49,0,2527,1185,1342,0,0,0,168,74,94,1731,824,17,224,282,301,907,100,145,291,371,1731,824,17,224,282,301,907,100,145,291,371,7,7,0,0,0,7,0,0,0,0,0,20,6,0,0,6,0,14,0,14,0,0,128,66,0,29,16,21,62,11,14,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,0,0,0,1652,775,17,205,252,301,877,100,145,270,362,109,65,0,19,46,0,44,0,14,21,9
"1149",18127050604,"Census Tract 506.04, Porter County, Indiana",370,7721,8091,0,0,1,38384,39010,18885,NA,39372,NA,NA,29794,26414,39392,491,350,141,7628,3630,3998,465,332,133,7163,3450,3713,0,0,0,89,28,61,0,0,0,0,0,0,6,6,0,206,76,130,20,12,8,0,0,0,0,0,0,65,49,16,0,0,0,105,27,78,465,332,133,6960,3359,3601,0,0,0,344,133,211,5354,2522,148,518,800,1056,2832,97,873,783,1079,5354,2522,148,518,800,1056,2832,97,873,783,1079,45,15,0,0,15,0,30,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,175,62,0,0,0,62,113,0,59,11,43,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,62,13,0,0,0,13,49,0,0,13,36,5257,2478,148,505,769,1056,2779,97,873,752,1057,214,72,0,28,31,13,142,0,54,44,44
"1150",18127050702,"Census Tract 507.02, Porter County, Indiana",612,7561,8173,0,0,1,26556,27675,23751,NA,24573,NA,28565,8024,12685,29203,1046,402,644,6782,3088,3694,868,334,534,6202,2778,3424,0,0,0,107,68,39,16,0,16,13,13,0,0,0,0,86,27,59,0,0,0,0,0,0,34,21,13,87,72,15,128,47,81,287,130,157,724,214,510,5795,2575,3220,237,156,81,572,302,270,4886,2058,132,439,600,887,2828,242,778,877,931,4886,2058,132,439,600,887,2828,242,778,877,931,63,54,13,30,11,0,9,0,0,0,9,29,13,0,0,0,13,16,0,0,0,16,67,24,0,6,6,12,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,67,61,48,0,13,0,6,0,0,0,6,142,61,0,0,16,45,81,7,26,19,29,4688,1959,60,428,584,887,2729,242,714,859,914,306,201,133,11,29,28,105,0,64,18,23
"1151",18127050703,"Census Tract 507.03, Porter County, Indiana",179,3230,3409,0,0,1,29490,29557,NA,NA,NA,NA,NA,NA,14578,30160,96,69,27,3257,1623,1634,96,69,27,3248,1622,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,96,69,27,3118,1539,1579,0,0,0,130,83,47,2344,1108,22,298,226,562,1236,126,343,324,443,2344,1108,22,298,226,562,1236,126,343,324,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2315,1079,22,298,217,542,1236,126,343,324,443,29,29,0,0,9,20,0,0,0,0,0
"1152",18127050704,"Census Tract 507.04, Porter County, Indiana",220,4603,4823,0,0,1,34488,34530,NA,NA,11109,NA,26819,133076,8356,34888,422,163,259,3898,1976,1922,304,84,220,3720,1902,1818,0,0,0,38,0,38,0,0,0,0,0,0,78,39,39,84,39,45,0,0,0,0,0,0,32,32,0,27,13,14,8,8,0,29,22,7,276,73,203,3703,1897,1806,60,43,17,17,5,12,2882,1388,42,211,405,730,1494,116,331,463,584,2882,1388,42,211,405,730,1494,116,331,463,584,38,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,152,68,0,56,12,0,84,39,17,17,11,0,0,0,0,0,0,0,0,0,0,0,59,45,0,32,0,13,14,0,0,0,14,24,17,0,0,0,17,7,0,7,0,0,2846,1364,34,211,394,725,1482,116,331,451,584,68,56,8,32,11,5,12,0,0,12,0
"1153",18127050800,"Census Tract 508, Porter County, Indiana",576,6127,6703,0,0,1,22070,23214,9109,NA,3623,NA,10244,6110,13084,24066,1503,820,683,4838,2374,2464,1274,673,601,4608,2269,2339,96,69,27,33,33,0,0,0,0,10,0,10,46,46,0,36,11,25,0,0,0,0,0,0,69,14,55,39,27,12,18,18,0,112,34,78,1024,520,504,4351,2125,2226,319,167,152,306,171,135,3580,1616,136,589,536,355,1964,189,688,593,494,3580,1616,136,589,536,355,1964,189,688,593,494,33,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,69,16,0,7,9,0,53,0,41,12,0,26,10,0,0,10,0,16,0,0,16,0,3395,1546,105,568,528,345,1849,138,652,577,482,254,86,31,28,17,10,168,51,77,28,12
"1154",18127050900,"Census Tract 509, Porter County, Indiana",397,3790,4187,0,0,1,11500,12566,7879,NA,1247,NA,NA,NA,10277,12853,843,355,488,1750,946,804,644,326,318,1549,852,697,55,0,55,148,83,65,0,0,0,7,0,7,96,29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,46,11,35,578,297,281,1270,698,572,66,29,37,286,154,132,1451,841,133,273,220,215,610,65,182,193,170,1451,841,133,273,220,215,610,65,182,193,170,110,82,36,18,18,10,28,0,11,1,16,7,0,0,0,0,0,7,0,7,0,0,92,29,29,0,0,0,63,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,19,0,0,0,0,0,0,48,0,0,0,0,0,48,48,0,0,0,1321,762,89,273,185,215,559,65,164,169,161,156,98,44,0,54,0,58,0,25,24,9
